payment_id,invoice_id,payment_date,payment_amount,payment_method
PAY-871045,INV-623045,2022-11-12,1254165.3,Cash
PAY-563166,INV-350791,2023-11-25,1215771.8,Cheque
PAY-224898,INV-602445,2019-06-24,223798.27,Cash
PAY-163332,INV-602445,2019-05-11,481865.73,Bank Transfer
PAY-195324,INV-886338,2023-02-07,1983681.6,Cash
PAY-167682,INV-509954,2021-05-29,27281.56,UPI
PAY-632265,INV-291795,2021-12-29,1050769.0,Cash
PAY-821258,INV-974435,2019-10-27,107017.79,UPI
PAY-154934,INV-826501,2024-03-21,473304.86,Cash
PAY-441225,INV-324952,2020-01-12,2096789.58,Cash
PAY-549307,INV-324952,2019-11-20,1607530.42,Cash
PAY-488292,INV-815560,2023-07-16,1288191.39,Credit Card
PAY-635471,INV-527262,2019-06-19,1076308.07,Cash
PAY-464858,INV-877738,2021-12-31,948198.82,Cash
PAY-347540,INV-659838,2025-02-14,6511380.0,UPI
PAY-310012,INV-902612,2023-12-26,1913000.2,Bank Transfer
PAY-133069,INV-893297,2022-10-27,51195.33,Cheque
PAY-312847,INV-385097,2019-01-28,1997938.2,UPI
PAY-496601,INV-259440,2024-08-21,397154.61,Bank Transfer
PAY-619697,INV-259440,2024-09-14,508086.95,Cheque
PAY-418219,INV-259440,2024-09-08,611545.44,UPI
PAY-344948,INV-507914,2020-01-15,266305.0,Bank Transfer
PAY-697466,INV-976852,2025-03-10,2328630.0,Cash
PAY-492172,INV-993996,2024-07-06,324494.4,Credit Card
PAY-692784,INV-292907,2023-03-16,2450492.6,Credit Card
PAY-571226,INV-991726,2021-10-05,2623360.0,Bank Transfer
PAY-932146,INV-140099,2024-06-11,1966396.0,Cheque
PAY-215739,INV-562427,2022-10-19,24890.54,UPI
PAY-154818,INV-665798,2021-09-11,2784513.8,Credit Card
PAY-843032,INV-160186,2022-04-14,2137617.18,Cash
PAY-266327,INV-344711,2019-03-29,27612.0,UPI
PAY-930821,INV-969781,2019-05-18,1008731.8,Bank Transfer
PAY-251964,INV-779874,2024-12-26,1589632.65,Bank Transfer
PAY-534425,INV-684303,2019-01-12,1465808.6,Credit Card
PAY-502325,INV-827706,2023-12-29,3817610.72,UPI
PAY-975272,INV-827706,2024-01-13,1461200.68,Bank Transfer
PAY-751098,INV-388077,2021-04-11,346567.26,Cheque
PAY-703529,INV-388077,2021-04-02,3301957.74,Cash
PAY-175804,INV-962817,2022-05-22,2519216.0,Cash
PAY-760490,INV-751486,2023-07-31,50176.0,UPI
PAY-155132,INV-861348,2021-10-13,643758.0,Cheque
PAY-459528,INV-843809,2022-10-02,1516332.8,Credit Card
PAY-468116,INV-393794,2023-03-23,245075.0,Cash
PAY-138257,INV-531770,2019-05-08,3080245.4,Cash
PAY-406164,INV-301729,2022-04-04,1183826.75,Cheque
PAY-443116,INV-670824,2023-01-09,4310550.27,UPI
PAY-640259,INV-630085,2022-06-29,823343.0,Cash
PAY-726249,INV-500066,2019-06-08,1975195.66,Cash
PAY-477565,INV-194087,2024-11-09,2424031.0,UPI
PAY-248020,INV-297235,2021-05-24,1183426.0,Credit Card
PAY-163998,INV-931720,2020-07-11,139759.2,Credit Card
PAY-479442,INV-997435,2019-10-07,983069.0,Cash
PAY-907964,INV-917304,2020-07-31,2294665.4,Credit Card
PAY-607335,INV-757650,2019-10-08,100852.16,Credit Card
PAY-311924,INV-757650,2019-09-09,1530019.24,Cheque
PAY-372835,INV-486757,2022-12-31,762935.81,Cash
PAY-424019,INV-249477,2021-02-10,2990358.6,Cheque
PAY-883980,INV-658776,2024-05-09,7528.4,UPI
PAY-350107,INV-444813,2019-03-01,2139180.0,Cheque
PAY-880923,INV-150704,2021-10-02,1994301.0,Cash
PAY-612434,INV-838028,2023-08-18,440751.24,Bank Transfer
PAY-784491,INV-258362,2024-05-04,1356084.0,UPI
PAY-431487,INV-826380,2022-04-04,837816.61,Bank Transfer
PAY-365602,INV-742103,2021-10-03,2168628.4,Bank Transfer
PAY-305863,INV-264800,2022-11-01,229316.32,Bank Transfer
PAY-369993,INV-632760,2023-07-03,1546424.0,Cheque
PAY-486936,INV-229072,2021-11-21,803283.87,Credit Card
PAY-810930,INV-716026,2020-12-27,774322.18,Cheque
PAY-441420,INV-416483,2019-07-14,1980353.0,Credit Card
PAY-194999,INV-245044,2023-08-26,1606544.29,UPI
PAY-400214,INV-406706,2023-11-08,223683.2,Bank Transfer
PAY-156621,INV-346627,2021-05-22,119574.9,Cheque
PAY-228362,INV-859488,2020-12-20,5157489.0,Credit Card
PAY-221553,INV-468815,2020-10-30,1348955.0,UPI
PAY-193961,INV-654573,2024-02-12,1401131.0,Cash
PAY-355058,INV-698587,2020-11-06,1299762.85,UPI
PAY-251778,INV-603725,2023-02-07,1861620.4,Cheque
PAY-424245,INV-208235,2021-02-26,1462179.64,Bank Transfer
PAY-224553,INV-497431,2022-01-11,700820.0,UPI
PAY-900071,INV-520192,2020-12-17,2657012.0,Cash
PAY-302177,INV-241766,2021-04-16,485456.89,Credit Card
PAY-942599,INV-490241,2022-01-07,1344655.0,UPI
PAY-778030,INV-570654,2020-11-21,1754547.73,UPI
PAY-236780,INV-534719,2022-02-06,31938.88,Bank Transfer
PAY-106071,INV-534719,2022-02-11,933485.32,UPI
PAY-996907,INV-169622,2023-11-24,323538.0,UPI
PAY-993755,INV-515293,2021-09-26,86027.51,Cash
PAY-907740,INV-410325,2022-03-07,1131054.4,Cash
PAY-712218,INV-631738,2022-10-29,1769698.31,Cash
PAY-629098,INV-436982,2019-02-07,3654.68,Bank Transfer
PAY-363896,INV-436982,2019-03-28,1119640.3,Bank Transfer
PAY-218433,INV-436982,2019-03-28,1016605.02,Credit Card
PAY-718916,INV-557656,2019-03-04,678656.0,Cash
PAY-646132,INV-872354,2020-03-14,4316395.0,Credit Card
PAY-372325,INV-235476,2024-11-26,3118346.2,Bank Transfer
PAY-963590,INV-450563,2019-01-31,2944848.2,Cheque
PAY-558414,INV-682749,2021-11-25,1943552.67,Cash
PAY-847804,INV-682749,2021-12-22,1777957.33,Cheque
PAY-678390,INV-726472,2023-07-26,308959.71,Credit Card
PAY-403687,INV-726472,2023-08-20,138798.89,UPI
PAY-588126,INV-315203,2021-01-28,1114665.08,Bank Transfer
PAY-232615,INV-469914,2020-07-12,853706.6,Credit Card
PAY-503189,INV-238503,2024-08-09,1509315.14,Credit Card
PAY-388237,INV-826787,2019-12-31,2116173.4,Bank Transfer
PAY-404244,INV-504676,2020-02-10,527718.24,Cash
PAY-272613,INV-577905,2019-05-22,2640882.6,Cheque
PAY-138985,INV-555982,2022-03-12,120360.0,UPI
PAY-738696,INV-341586,2024-05-21,322506.83,UPI
PAY-332681,INV-341586,2024-04-17,375677.57,Cheque
PAY-857744,INV-515142,2020-12-03,1109170.6,Cheque
PAY-451463,INV-515142,2020-11-11,695402.6,Bank Transfer
PAY-778285,INV-867039,2020-10-09,2337273.6,UPI
PAY-320190,INV-252648,2020-09-12,910494.0,Credit Card
PAY-446658,INV-614205,2022-09-17,959974.02,UPI
PAY-146611,INV-229086,2023-04-22,2058675.4,Credit Card
PAY-557750,INV-112938,2024-11-21,1737940.0,Bank Transfer
PAY-195410,INV-660580,2019-07-10,612391.28,UPI
PAY-119947,INV-660580,2019-07-04,1268606.72,Credit Card
PAY-415532,INV-682705,2022-12-07,930232.04,Credit Card
PAY-372827,INV-300182,2021-01-08,3489795.0,Credit Card
PAY-737048,INV-858606,2022-03-20,1875217.6,UPI
PAY-731638,INV-402068,2019-02-18,611328.0,UPI
PAY-478053,INV-360148,2021-10-12,2070086.0,Cash
PAY-763539,INV-917338,2020-09-12,2026609.6,Cash
PAY-840155,INV-651203,2021-08-13,449095.8,Cheque
PAY-624816,INV-651203,2021-08-04,321136.4,Credit Card
PAY-951054,INV-978292,2022-07-29,679488.0,Credit Card
PAY-117727,INV-681241,2024-04-06,1360461.4,Cash
PAY-764417,INV-653551,2021-06-21,1244095.79,Cash
PAY-633080,INV-632464,2023-07-05,953767.84,Credit Card
PAY-824307,INV-692587,2020-08-02,390765.59,Credit Card
PAY-921854,INV-823011,2023-12-26,479045.6,Credit Card
PAY-248839,INV-451930,2022-01-07,155450.32,Bank Transfer
PAY-487271,INV-451930,2022-01-29,670058.48,Credit Card
PAY-285106,INV-261690,2021-12-18,425986.32,UPI
PAY-282144,INV-200444,2022-08-25,1832775.13,Cash
PAY-299091,INV-254485,2021-04-23,4252758.0,Credit Card
PAY-463506,INV-902809,2024-07-14,3715771.88,Bank Transfer
PAY-553024,INV-894884,2024-12-13,57171.0,Bank Transfer
PAY-920710,INV-955180,2022-08-01,1362.84,Credit Card
PAY-177617,INV-955180,2022-06-30,20269.16,Bank Transfer
PAY-742742,INV-760083,2025-01-03,1057372.2,Bank Transfer
PAY-736781,INV-532062,2021-08-29,1206442.0,Cash
PAY-101444,INV-631873,2020-07-07,607021.63,Cheque
PAY-780132,INV-845863,2023-08-28,1280966.0,Cash
PAY-205327,INV-634360,2024-06-16,1699634.2,UPI
PAY-489816,INV-531505,2019-06-23,26954.36,Cheque
PAY-358811,INV-870179,2019-06-14,2612665.53,Cash
PAY-813392,INV-707023,2019-03-07,5377543.8,UPI
PAY-607812,INV-646842,2020-05-12,619434.99,Cash
PAY-325597,INV-646842,2020-05-22,161113.94,Cash
PAY-457030,INV-646842,2020-04-29,1470266.67,Cheque
PAY-991791,INV-422172,2019-12-08,706864.0,Credit Card
PAY-619621,INV-192918,2020-04-24,469673.66,UPI
PAY-389066,INV-192918,2020-05-05,375962.34,Bank Transfer
PAY-789073,INV-667805,2020-11-15,19242.33,Cash
PAY-916684,INV-667805,2020-11-25,107740.67,Bank Transfer
PAY-566970,INV-970308,2024-03-08,2026225.0,Credit Card
PAY-184037,INV-595759,2025-01-04,1037152.4,Cheque
PAY-848296,INV-962606,2023-01-13,4007278.8,Cash
PAY-741584,INV-244007,2024-09-09,1768608.55,Credit Card
PAY-194547,INV-677752,2019-09-19,891136.0,Credit Card
PAY-283310,INV-451015,2020-05-10,1776232.4,Cash
PAY-131982,INV-179140,2019-07-21,373097.16,Cheque
PAY-581794,INV-805812,2021-01-06,1335480.6,UPI
PAY-111470,INV-816515,2025-01-30,37937.0,Cash
PAY-280981,INV-951077,2021-09-09,600215.5,Bank Transfer
PAY-368239,INV-123928,2021-02-22,368128.0,Cheque
PAY-173751,INV-811681,2020-01-30,49678.0,Bank Transfer
PAY-956083,INV-558767,2023-06-03,1889070.4,Cash
PAY-541921,INV-846702,2019-05-26,1141292.35,Bank Transfer
PAY-169466,INV-720342,2023-07-29,3004836.4,Cash
PAY-807665,INV-683908,2022-02-14,1119750.62,Credit Card
PAY-238749,INV-453558,2025-01-10,4197376.8,Credit Card
PAY-342056,INV-139060,2024-03-30,1627138.8,Credit Card
PAY-694681,INV-789598,2022-05-23,1078810.56,UPI
PAY-469850,INV-749299,2024-04-24,2106094.0,Bank Transfer
PAY-760741,INV-721568,2021-02-07,314002.51,Cheque
PAY-278010,INV-805552,2019-06-09,75.85,Cheque
PAY-609355,INV-805552,2019-05-21,4679.55,Bank Transfer
PAY-938524,INV-444237,2024-08-12,1875794.4,Credit Card
PAY-572173,INV-427845,2020-01-11,3242245.0,Bank Transfer
PAY-231223,INV-791008,2019-12-31,1314927.8,UPI
PAY-565475,INV-200660,2019-06-27,721248.66,Credit Card
PAY-309966,INV-200660,2019-07-04,255993.74,Cheque
PAY-124133,INV-587614,2020-07-08,92158.6,Cash
PAY-468510,INV-477981,2019-04-13,1980982.33,Bank Transfer
PAY-200756,INV-477981,2019-04-09,355868.67,UPI
PAY-312412,INV-693279,2023-07-16,800892.23,UPI
PAY-251106,INV-187341,2019-09-06,847928.71,Cash
PAY-589552,INV-187341,2019-09-15,2039539.49,Credit Card
PAY-467898,INV-737804,2022-04-11,51305.87,Credit Card
PAY-489354,INV-659158,2020-05-30,1657307.0,Bank Transfer
PAY-263357,INV-540065,2019-05-20,235311.18,Credit Card
PAY-447545,INV-863476,2021-03-09,417739.99,Cash
PAY-332794,INV-855958,2020-08-20,228110.51,Credit Card
PAY-381313,INV-871213,2023-09-04,3540367.75,Bank Transfer
PAY-135415,INV-969758,2021-02-05,6514369.4,Bank Transfer
PAY-964412,INV-241453,2021-10-19,6565514.8,Credit Card
PAY-985118,INV-576548,2020-11-06,583630.4,UPI
PAY-411897,INV-653874,2024-11-14,608491.5,UPI
PAY-391830,INV-228813,2023-01-06,1123584.0,Cheque
PAY-778768,INV-398855,2022-09-18,3531307.0,Cash
PAY-296427,INV-574549,2022-01-26,810844.0,Cash
PAY-900486,INV-149965,2021-09-01,2206847.0,Credit Card
PAY-306798,INV-273274,2023-06-03,555051.23,Cheque
PAY-833070,INV-311977,2023-08-17,1312117.8,Credit Card
PAY-424306,INV-305953,2019-11-12,50944.0,Bank Transfer
PAY-783214,INV-347765,2022-10-12,2030225.2,Credit Card
PAY-110358,INV-889535,2024-02-11,2270604.8,Credit Card
PAY-574999,INV-713590,2022-12-05,1723168.67,Bank Transfer
PAY-658487,INV-958451,2023-03-30,162240.0,Cheque
PAY-538438,INV-206987,2022-11-26,3052667.2,Bank Transfer
PAY-874112,INV-242850,2021-08-21,657162.8,UPI
PAY-584873,INV-182265,2024-06-04,3027669.19,Bank Transfer
PAY-713212,INV-182265,2024-06-08,492778.81,Cheque
PAY-383100,INV-374818,2023-06-02,146234.03,UPI
PAY-304078,INV-374818,2023-06-18,500997.97,Bank Transfer
PAY-812060,INV-464287,2020-11-04,730166.63,UPI
PAY-739924,INV-306584,2024-04-05,1552060.35,Credit Card
PAY-517342,INV-306584,2024-04-24,697108.85,Cheque
PAY-212996,INV-759144,2021-02-20,3811760.79,Bank Transfer
PAY-553428,INV-759144,2021-02-21,947245.21,Credit Card
PAY-459776,INV-787678,2024-04-02,5477343.0,UPI
PAY-724854,INV-931751,2019-09-20,5455396.8,Cheque
PAY-800854,INV-829602,2020-06-01,1736676.6,Cash
PAY-935402,INV-974746,2020-02-19,884695.0,Cheque
PAY-605244,INV-309507,2022-02-04,37003.4,Cash
PAY-923195,INV-309507,2022-02-01,1690776.6,Cheque
PAY-134759,INV-180551,2020-03-21,811095.96,Credit Card
PAY-945759,INV-288317,2023-05-28,1418315.4,Cash
PAY-674528,INV-152279,2019-08-24,1782395.8,Credit Card
PAY-974329,INV-144495,2024-06-20,21240.0,UPI
PAY-988727,INV-950929,2021-03-01,1279727.07,Credit Card
PAY-228689,INV-697495,2023-08-11,551627.18,Credit Card
PAY-324262,INV-697495,2023-07-27,244070.22,Credit Card
PAY-347555,INV-632570,2020-09-10,1856788.6,Cheque
PAY-804840,INV-826863,2020-09-23,1739520.0,Credit Card
PAY-346397,INV-690940,2020-01-14,1578142.88,Credit Card
PAY-806363,INV-690940,2019-11-22,651898.92,Bank Transfer
PAY-336676,INV-866981,2023-08-04,3292240.0,Bank Transfer
PAY-534702,INV-683207,2024-12-08,3746281.6,Credit Card
PAY-669454,INV-518297,2024-06-20,1168932.0,UPI
PAY-744705,INV-174182,2021-08-06,1370969.19,Credit Card
PAY-718084,INV-650137,2020-04-22,2916752.6,Bank Transfer
PAY-369802,INV-119537,2023-11-19,1411270.0,Credit Card
PAY-402404,INV-589228,2019-11-05,491392.0,Bank Transfer
PAY-778368,INV-962206,2019-06-10,944013.6,Credit Card
PAY-596583,INV-587250,2023-08-16,3691747.0,Cash
PAY-216177,INV-920983,2021-08-05,1116618.6,Cheque
PAY-375209,INV-561071,2019-12-09,384896.0,Cash
PAY-365722,INV-512687,2024-04-29,2703538.0,Cheque
PAY-848416,INV-820273,2021-10-14,753216.0,Cheque
PAY-839402,INV-474995,2022-01-18,24567.6,Bank Transfer
PAY-509764,INV-470694,2020-11-11,1906756.8,Cheque
PAY-238859,INV-741961,2022-05-04,3045347.85,Bank Transfer
PAY-859839,INV-741961,2022-03-21,185646.15,UPI
PAY-789521,INV-499883,2023-03-08,1498213.17,Bank Transfer
PAY-918572,INV-499883,2023-03-03,2774606.63,Cheque
PAY-616322,INV-182978,2022-07-18,2742412.56,Cash
PAY-138172,INV-290083,2024-05-21,24426.0,Cash
PAY-351527,INV-452259,2020-04-06,228520.57,Credit Card
PAY-937355,INV-210703,2023-08-19,4443494.2,Bank Transfer
PAY-433471,INV-180417,2021-05-29,2234403.2,Bank Transfer
PAY-460820,INV-716670,2019-02-27,1354668.72,Credit Card
PAY-992328,INV-612602,2020-06-27,47176.82,UPI
PAY-183859,INV-890266,2020-05-18,1747099.4,UPI
PAY-694780,INV-251576,2021-02-03,88375.14,Credit Card
PAY-555054,INV-251576,2021-02-28,149532.86,Credit Card
PAY-233960,INV-812299,2024-09-05,3822499.2,UPI
PAY-857524,INV-921558,2022-12-13,200570.21,UPI
PAY-875451,INV-116913,2020-07-04,2587221.6,Cheque
PAY-545694,INV-115773,2025-01-27,1042077.2,Credit Card
PAY-298997,INV-972816,2024-07-09,2078427.0,UPI
PAY-956569,INV-334730,2022-02-22,3011355.0,Cheque
PAY-946725,INV-350689,2020-03-23,182640.0,Credit Card
PAY-251746,INV-795670,2024-12-30,2069833.0,Credit Card
PAY-702598,INV-812904,2022-06-24,1396922.4,UPI
PAY-146634,INV-835018,2019-07-18,861221.4,Cash
PAY-607175,INV-163450,2022-12-29,1284739.32,Credit Card
PAY-383977,INV-163450,2022-12-08,2117634.38,Cheque
PAY-900344,INV-163450,2022-12-09,216866.11,Cash
PAY-773289,INV-903845,2025-01-06,909070.6,Cash
PAY-859513,INV-360008,2019-05-14,620324.24,Cheque
PAY-967627,INV-360008,2019-06-15,386489.76,UPI
PAY-331269,INV-764953,2023-12-20,408157.51,Cash
PAY-366208,INV-764953,2024-01-10,617990.89,Cash
PAY-557196,INV-269520,2024-09-09,502980.0,Bank Transfer
PAY-438221,INV-345641,2019-08-04,3145236.8,Bank Transfer
PAY-742159,INV-424884,2021-03-06,2770028.0,Cash
PAY-931253,INV-138174,2024-02-14,5062128.6,Bank Transfer
PAY-692079,INV-374837,2022-04-15,3459334.8,Bank Transfer
PAY-540999,INV-797803,2020-07-08,100816.0,Cash
PAY-565694,INV-230968,2019-10-28,1312044.0,UPI
PAY-513153,INV-543441,2022-12-23,239940.0,Bank Transfer
PAY-393185,INV-182651,2022-03-11,850944.0,Cheque
PAY-329875,INV-527718,2020-01-03,1401438.95,Cheque
PAY-288561,INV-539568,2022-12-12,1511329.14,Cheque
PAY-536480,INV-539568,2022-12-21,1551779.86,Credit Card
PAY-145617,INV-638942,2023-10-21,460833.09,Cash
PAY-862205,INV-809268,2020-09-18,1303390.83,UPI
PAY-191757,INV-936210,2020-01-28,865370.0,Cheque
PAY-855543,INV-799339,2023-05-05,188622.98,Cheque
PAY-983631,INV-307378,2021-02-03,1011341.2,Cash
PAY-123383,INV-171216,2019-08-23,478596.62,Bank Transfer
PAY-989551,INV-552169,2020-12-03,2005140.6,Bank Transfer
PAY-292989,INV-409850,2021-04-08,2358144.0,Credit Card
PAY-429809,INV-473318,2022-09-28,177408.0,Bank Transfer
PAY-376839,INV-309890,2023-09-23,4223.96,Credit Card
PAY-834036,INV-706989,2022-06-08,603270.6,Bank Transfer
PAY-554007,INV-795615,2023-10-10,907793.0,Bank Transfer
PAY-606548,INV-382386,2019-06-14,1160426.8,Cheque
PAY-183534,INV-148616,2021-01-17,947102.0,UPI
PAY-766894,INV-352948,2022-09-07,55818.93,Cheque
PAY-737932,INV-113576,2019-04-04,367860.7,UPI
PAY-124414,INV-866900,2019-03-04,2496728.4,Cheque
PAY-380553,INV-570707,2020-06-25,303773.0,Bank Transfer
PAY-951261,INV-275298,2021-03-16,1097.4,UPI
PAY-743525,INV-510706,2020-01-16,2060880.0,Cheque
PAY-431247,INV-565260,2025-03-16,356216.21,Credit Card
PAY-453786,INV-125894,2024-09-23,2331139.41,Cheque
PAY-832487,INV-125894,2024-09-27,588528.19,Credit Card
PAY-422454,INV-497514,2023-02-04,997529.43,Cash
PAY-110702,INV-429995,2021-08-01,3589943.0,Bank Transfer
PAY-444628,INV-892308,2023-10-04,148845.2,Cheque
PAY-525308,INV-411594,2021-04-09,723139.6,Cheque
PAY-833129,INV-427757,2023-05-24,689041.2,Cheque
PAY-239371,INV-725839,2024-08-14,3352741.6,Credit Card
PAY-619393,INV-495717,2020-01-12,544510.0,Cheque
PAY-742388,INV-777498,2020-02-18,1151681.7,Cheque
PAY-963083,INV-777498,2020-01-31,198661.41,Bank Transfer
PAY-815145,INV-777498,2020-02-18,597044.09,UPI
PAY-645459,INV-972910,2020-01-12,175263.2,Cheque
PAY-518084,INV-972910,2019-11-26,1110978.4,Cheque
PAY-248237,INV-474985,2021-03-16,1483159.42,Credit Card
PAY-398443,INV-241812,2023-01-23,18516.65,UPI
PAY-306992,INV-241812,2022-12-28,988377.75,Cash
PAY-145082,INV-155726,2019-02-17,641951.4,Bank Transfer
PAY-675724,INV-778388,2021-04-24,72686.78,Cash
PAY-152590,INV-615423,2019-08-24,4718229.0,Bank Transfer
PAY-696038,INV-350487,2022-09-09,682893.18,Bank Transfer
PAY-639344,INV-282894,2022-01-16,756260.0,Cash
PAY-139781,INV-787968,2021-04-18,662910.4,Bank Transfer
PAY-488228,INV-596019,2020-01-28,659340.8,Cash
PAY-346327,INV-978634,2024-10-30,1399048.43,Cheque
PAY-972002,INV-658962,2024-04-04,7242225.4,Credit Card
PAY-196915,INV-228224,2019-03-04,768128.0,Cash
PAY-507480,INV-772324,2024-03-25,1259844.0,Bank Transfer
PAY-385332,INV-567817,2024-07-15,402048.0,Bank Transfer
PAY-371410,INV-513212,2021-01-13,1988685.16,Cheque
PAY-267838,INV-653459,2022-09-28,1075200.0,UPI
PAY-717410,INV-518166,2019-09-17,3920094.0,Cash
PAY-911538,INV-256029,2019-03-31,1965574.4,Bank Transfer
PAY-916226,INV-510798,2021-03-20,1443025.4,Cheque
PAY-651952,INV-980629,2020-12-09,195083.4,Cheque
PAY-773507,INV-394760,2024-10-14,1273019.2,UPI
PAY-326886,INV-243387,2023-09-22,367029.0,Cash
PAY-204583,INV-253570,2019-05-30,1332529.2,Cheque
PAY-383394,INV-543986,2020-01-24,57774.9,Bank Transfer
PAY-930242,INV-543986,2020-01-23,283515.1,UPI
PAY-322664,INV-657233,2024-11-12,1207705.85,Cash
PAY-949750,INV-711173,2023-07-07,2261057.8,Bank Transfer
PAY-878925,INV-108409,2021-01-17,91776.35,Cash
PAY-758796,INV-108409,2021-01-18,82687.65,Cheque
PAY-794414,INV-681858,2021-03-14,867180.8,Bank Transfer
PAY-310350,INV-427645,2024-12-07,755229.0,Credit Card
PAY-366870,INV-654816,2020-04-05,1029470.0,Cheque
PAY-270584,INV-114429,2019-09-30,264561.4,Credit Card
PAY-983410,INV-556612,2023-11-29,644131.2,UPI
PAY-107060,INV-966740,2020-06-15,1918614.0,Bank Transfer
PAY-402459,INV-776869,2019-04-21,40485.14,Cheque
PAY-876631,INV-776869,2019-05-13,283576.86,Cash
PAY-748782,INV-796893,2020-08-06,387460.0,UPI
PAY-573663,INV-295917,2023-01-06,697824.68,UPI
PAY-463630,INV-375722,2020-12-11,67673.87,UPI
PAY-461322,INV-375722,2021-01-02,322609.66,UPI
PAY-800755,INV-375722,2020-11-12,27153.07,Bank Transfer
PAY-573190,INV-365446,2019-09-10,1824333.8,UPI
PAY-246630,INV-311885,2019-12-18,185230.4,Credit Card
PAY-868242,INV-672480,2021-05-30,641280.0,Bank Transfer
PAY-292158,INV-909632,2024-10-21,6232052.0,Bank Transfer
PAY-545344,INV-139736,2024-10-23,21952.0,UPI
PAY-696415,INV-176521,2021-04-08,2965673.6,Bank Transfer
PAY-155750,INV-477151,2021-02-05,31327.0,Bank Transfer
PAY-623268,INV-415924,2021-09-30,157717.53,Cheque
PAY-166399,INV-599549,2021-02-09,3757370.2,UPI
PAY-916629,INV-225362,2024-10-10,779473.0,Credit Card
PAY-847660,INV-584320,2023-04-21,82912.9,Bank Transfer
PAY-262322,INV-340040,2019-08-04,1485804.33,Bank Transfer
PAY-950267,INV-633647,2024-10-02,217856.06,UPI
PAY-425379,INV-396876,2023-02-23,2693579.8,Cash
PAY-204479,INV-317298,2022-10-07,1530956.6,Bank Transfer
PAY-622202,INV-362860,2023-11-27,665973.45,Cash
PAY-363270,INV-818676,2019-06-23,618025.06,Cash
PAY-705363,INV-293862,2020-08-14,1478894.4,UPI
PAY-516460,INV-853613,2022-11-27,222205.25,UPI
PAY-482284,INV-530429,2020-05-20,717212.8,UPI
PAY-939715,INV-938860,2019-12-30,2095031.2,Credit Card
PAY-199094,INV-409557,2019-08-09,317952.0,Cash
PAY-795960,INV-441104,2020-06-28,435598.6,Cheque
PAY-227607,INV-500642,2023-11-20,480340.4,Bank Transfer
PAY-185179,INV-836816,2020-11-14,711641.6,UPI
PAY-419208,INV-260433,2023-09-07,1249212.96,Bank Transfer
PAY-508438,INV-133960,2022-10-15,783088.0,UPI
PAY-812711,INV-452737,2022-04-13,1870915.4,Cheque
PAY-602727,INV-635251,2024-02-26,101487.4,Cheque
PAY-530915,INV-106823,2024-12-31,77506.06,Cheque
PAY-153427,INV-976399,2022-10-26,136293.73,Bank Transfer
PAY-103120,INV-505464,2020-08-05,762544.8,UPI
PAY-192232,INV-887606,2020-12-07,5487.0,Cheque
PAY-602744,INV-374465,2023-04-05,1795105.14,Bank Transfer
PAY-946797,INV-286436,2020-07-05,1583501.0,UPI
PAY-766639,INV-944148,2020-03-15,1083963.4,Cash
PAY-922319,INV-934281,2023-11-10,1191424.0,Cheque
PAY-853983,INV-870748,2023-09-07,530605.67,Bank Transfer
PAY-745985,INV-468052,2021-11-01,448920.97,UPI
PAY-262667,INV-912700,2020-04-21,747261.0,Cash
PAY-167503,INV-623541,2020-10-25,2268729.0,UPI
PAY-954713,INV-556526,2023-11-07,3161689.4,UPI
PAY-352162,INV-935818,2023-05-22,3134940.0,Credit Card
PAY-219494,INV-985753,2022-02-10,1005118.78,UPI
PAY-700534,INV-985753,2022-03-08,3111621.02,Credit Card
PAY-475759,INV-320722,2019-02-20,1671401.0,UPI
PAY-159963,INV-542824,2022-02-23,1550998.0,Cash
PAY-578419,INV-171954,2022-12-24,39536.8,Bank Transfer
PAY-499591,INV-962176,2020-03-13,1272394.0,Cheque
PAY-882673,INV-587244,2020-12-03,991237.2,Bank Transfer
PAY-701044,INV-251417,2022-11-13,724592.34,UPI
