so_id,order_quantity,order_line_count,order_sales_value,unique_products,order_value_category
SO-213711,58,6,2852925.2,6,Very High
SO-213804,58,5,2618452.0,5,Very High
SO-213844,55,4,429186.0,4,Very High
SO-213852,50,4,1207907.0,4,Very High
SO-213870,40,5,628089.0,5,Very High
SO-213958,63,11,521308.0,10,Very High
SO-214132,64,7,1386526.0,6,Very High
SO-214139,5,1,6785.0,1,Medium
SO-214187,75,7,3455259.0,7,Very High
SO-214289,110,10,2850945.0,8,Very High
SO-214365,3,1,2053.2,1,Low
SO-214366,2,1,28928.0,1,High
SO-214375,143,12,3253143.4,11,Very High
SO-214513,113,11,1557313.0,9,Very High
SO-214549,31,4,682309.2,4,Very High
SO-214598,42,5,2179071.6,4,Very High
SO-214646,67,7,972278.0,7,Very High
SO-214668,59,5,2325560.6,5,Very High
SO-214783,15,1,215040.0,1,Very High
SO-214817,9,2,11965.2,2,High
SO-214819,71,6,3376413.0,5,Very High
SO-214841,13,3,368862.0,3,Very High
SO-214952,103,10,1981885.5999999999,8,Very High
SO-214988,105,10,5540287.0,8,Very High
SO-215138,117,9,1947387.2,6,Very High
SO-215191,55,4,892603.0,4,Very High
SO-215196,55,8,1231680.8,8,Very High
SO-215229,70,5,1046561.6,4,Very High
SO-215329,64,6,1433364.8,6,Very High
SO-215336,48,4,955797.0,4,Very High
SO-215426,63,5,2888077.2,5,Very High
SO-215435,87,8,4107720.0,8,Very High
SO-215576,50,4,1886115.2,3,Very High
SO-215589,23,2,88146.0,2,Very High
SO-215725,72,8,3596941.0,8,Very High
SO-215730,18,4,626531.6,4,Very High
SO-215765,81,11,3661027.6,7,Very High
SO-215814,78,10,773436.0,10,Very High
SO-215919,116,12,1841725.4,9,Very High
SO-215958,87,10,1733549.0,9,Very High
SO-215960,127,11,2071924.2,7,Very High
SO-215986,14,1,267008.0,1,Very High
SO-216028,60,6,409129.4,6,Very High
SO-216029,23,2,245339.0,2,Very High
SO-216039,135,12,4430131.0,11,Very High
SO-216047,53,5,930166.0,5,Very High
SO-216078,30,4,1562752.0,4,Very High
SO-216160,142,12,1922120.8,9,Very High
SO-216378,20,1,34220.0,1,High
SO-216391,75,7,1191617.4,6,Very High
SO-216480,160,12,2504910.0,11,Very High
SO-216586,84,6,1358436.4,6,Very High
SO-216635,30,2,572160.0,1,Very High
SO-216671,106,12,2464871.8,12,Very High
SO-216724,112,11,1775810.4,8,Very High
SO-216754,101,8,1631681.8,8,Very High
SO-216778,17,3,69207.0,2,Very High
SO-216823,87,8,3018669.6,7,Very High
SO-216827,104,7,795175.2,6,Very High
SO-216867,61,5,348678.0,5,Very High
SO-216943,11,1,4023.8,1,Low
SO-216965,123,11,3787736.0,8,Very High
SO-216969,104,8,1390285.8,6,Very High
SO-217122,63,7,1048176.2,7,Very High
SO-217145,99,8,2375845.4,5,Very High
SO-217200,81,7,847192.8,7,Very High
SO-217321,7,3,320128.0,2,Very High
SO-217451,28,2,244170.6,2,Very High
SO-217472,64,5,2857856.0,4,Very High
SO-217589,72,9,2328630.0,8,Very High
SO-217613,12,3,614656.0,3,Very High
SO-217683,112,9,2339364.8,6,Very High
SO-217749,7,1,413952.0,1,Very High
SO-217758,31,3,349074.0,3,Very High
SO-217773,157,12,4043147.6,7,Very High
SO-217811,112,11,3976505.2,8,Very High
SO-217868,75,6,626281.0,6,Very High
SO-217875,61,7,2023603.2,7,Very High
SO-217944,23,5,512404.2,5,Very High
SO-218019,19,1,10761.6,1,High
SO-218070,84,7,1284646.0,6,Very High
SO-218255,4,1,5900.0,1,Medium
SO-218271,7,1,4790.8,1,Low
SO-218293,25,2,208565.0,2,Very High
SO-218325,154,12,5866872.0,10,Very High
SO-218345,26,3,71862.0,3,Very High
SO-218377,88,8,1172850.0,7,Very High
SO-218380,20,5,1217566.0,5,Very High
SO-218398,8,1,4531.2,1,Low
SO-218405,28,2,689255.0,2,Very High
SO-218406,119,12,4392192.0,11,Very High
SO-218488,143,12,3625441.8,9,Very High
SO-218511,98,9,665848.4,7,Very High
SO-218662,15,3,201216.0,3,Very High
SO-218674,96,8,1299560.6,7,Very High
SO-218796,104,8,1163045.6,7,Very High
SO-218799,76,7,2978051.0,7,Very High
SO-218862,110,11,2608403.0,8,Very High
SO-218908,139,10,552228.0,7,Very High
SO-218909,73,6,1916992.0,5,Very High
SO-218988,98,6,3872438.0,6,Very High
SO-219038,32,3,3420160.0,1,Very High
SO-219070,26,3,61074.0,3,Very High
SO-219151,61,6,269795.2,6,Very High
SO-219190,63,6,1751941.2,6,Very High
SO-219277,34,3,2468224.0,3,Very High
SO-219294,52,5,316922.0,5,Very High
SO-219356,93,10,1880366.4,8,Very High
SO-219376,87,9,2818824.0,8,Very High
SO-219413,76,8,1126816.0,8,Very High
SO-219443,130,11,4294545.0,10,Very High
SO-219450,104,12,5553091.0,10,Very High
SO-219455,42,3,727144.8,3,Very High
SO-219470,81,7,1293925.6,7,Very High
SO-219510,62,6,2897467.0,4,Very High
SO-219565,110,10,4164810.0,9,Very High
SO-219569,11,2,6655.2,2,Medium
SO-219593,36,5,275513.2,4,Very High
SO-219613,112,10,1897008.4,7,Very High
SO-219676,38,2,100217.4,2,Very High
SO-219718,50,8,521866.0,8,Very High
SO-219763,83,10,2282260.4,10,Very High
SO-219766,32,3,722639.0,3,Very High
SO-219825,78,5,317147.4,5,Very High
SO-219847,46,4,3260801.2,4,Very High
SO-219865,120,11,3415781.4,10,Very High
SO-219922,96,9,1128917.6,6,Very High
SO-219975,20,1,216320.0,1,Very High
SO-220036,95,10,1914010.0,8,Very High
SO-220058,47,3,928552.8,3,Very High
SO-220086,58,7,156645.0,7,Very High
SO-220091,85,8,1399402.0,7,Very High
SO-220093,79,12,1156467.4,8,Very High
SO-220182,11,1,491392.0,1,Very High
SO-220226,10,1,26550.0,1,High
SO-220228,71,10,2319044.0,9,Very High
SO-220236,110,9,1733206.0,8,Very High
SO-220253,27,2,49619.0,2,High
SO-220265,62,7,991607.4,7,Very High
SO-220308,49,4,424436.4,4,Very High
SO-220331,77,8,473296.6,7,Very High
SO-220336,38,6,2491862.4,5,Very High
SO-220407,11,2,234368.0,2,Very High
SO-220499,116,10,2607808.0,7,Very High
SO-220642,73,4,2879916.0,4,Very High
SO-220680,86,9,1006921.6,9,Very High
SO-220704,114,12,1749411.4000000001,10,Very High
SO-220788,28,4,1195280.0,4,Very High
SO-220794,118,10,3405294.0,10,Very High
SO-220798,23,4,70064.0,4,Very High
SO-220800,47,4,1060480.0,4,Very High
SO-220803,58,5,2270604.8,5,Very High
SO-220871,44,4,945536.0,4,Very High
SO-220898,90,9,3185599.2,8,Very High
SO-220905,50,5,1533368.0,5,Very High
SO-220912,109,8,2928884.4000000004,6,Very High
SO-220913,50,6,578397.0,6,Very High
SO-220951,103,7,1801315.4,7,Very High
SO-220964,24,3,160562.2,3,Very High
SO-220995,117,10,3983555.0,9,Very High
SO-221034,86,10,1454696.4,10,Very High
SO-221042,78,7,1642162.6,6,Very High
SO-221110,26,2,538432.0,2,Very High
SO-221123,83,8,1892809.8,7,Very High
SO-221138,85,8,839825.8,8,Very High
SO-221160,39,6,924934.0,6,Very High
SO-221190,132,11,5395487.4,10,Very High
SO-221199,77,7,2071289.8,7,Very High
SO-221240,124,12,2204317.4,12,Very High
SO-221289,105,10,1931700.0,9,Very High
SO-221300,107,12,577811.6,9,Very High
SO-221341,34,4,904896.0,4,Very High
SO-221402,91,9,1926114.2,9,Very High
SO-221413,81,6,1114974.0,6,Very High
SO-221460,42,7,255242.0,7,Very High
SO-221476,3,1,152832.0,1,Very High
SO-221506,64,5,3254100.6,5,Very High
SO-221587,113,11,1507548.0,10,Very High
SO-221618,44,3,1467968.0,3,Very High
SO-221627,30,3,111155.0,3,Very High
SO-221741,121,10,1238680.0,6,Very High
SO-221744,19,2,631405.0,2,Very High
SO-221767,26,4,288636.0,3,Very High
SO-221801,30,2,32190.4,2,High
SO-221806,114,11,2480871.0,10,Very High
SO-221895,87,7,1222162.0,7,Very High
SO-221908,103,9,1546962.4,8,Very High
SO-221968,51,4,1165779.0,4,Very High
SO-221983,50,6,298235.6,5,Very High
SO-222072,10,2,33736.2,2,High
SO-222073,99,12,1418956.4,7,Very High
SO-222074,75,8,1436741.6,8,Very High
SO-222083,21,2,201757.0,2,Very High
SO-222091,52,5,2537485.1999999997,5,Very High
SO-222111,90,12,2661218.2,11,Very High
SO-222120,21,3,690142.0,3,Very High
SO-222163,124,12,4131622.8,11,Very High
SO-222173,74,10,1297000.6,8,Very High
SO-222176,92,8,1855541.0,7,Very High
SO-222243,96,9,3215489.8,8,Very High
SO-222272,64,8,1702072.0,8,Very High
SO-222322,74,6,1244312.2,5,Very High
SO-222336,84,8,1506891.6,6,Very High
SO-222379,66,5,2025680.4,5,Very High
SO-222419,136,10,1290310.6,9,Very High
SO-222518,129,11,3673476.0,10,Very High
SO-222550,156,12,5265141.4,11,Very High
SO-222569,36,3,629376.0,3,Very High
SO-222621,38,3,85727.0,3,Very High
SO-222639,88,7,1714589.8,5,Very High
SO-222657,74,6,1708930.0,6,Very High
SO-222699,77,7,374680.8,7,Very High
SO-222714,55,5,2016574.0,5,Very High
SO-222760,39,5,549559.0,5,Very High
SO-222768,62,8,742877.0,8,Very High
SO-222771,28,2,675016.0,2,Very High
SO-222781,108,11,1482353.0,11,Very High
SO-222799,70,8,1536946.0,7,Very High
SO-222812,68,8,934302.0,7,Very High
SO-222816,98,10,2732621.2,7,Very High
SO-222822,61,7,661740.0,5,Very High
SO-222837,16,1,265216.0,1,Very High
SO-222868,47,5,1174656.0,5,Very High
SO-222903,100,11,4185201.6,9,Very High
SO-222943,1,1,12036.0,1,High
SO-222954,76,6,1948696.0,6,Very High
SO-223009,43,4,3527009.6,4,Very High
SO-223076,79,7,749430.0,5,Very High
SO-223086,112,11,2537597.0,11,Very High
SO-223152,122,10,1110742.6,9,Very High
SO-223163,51,5,59771.59999999999,3,Very High
SO-223202,110,10,2733128.8,9,Very High
SO-223320,72,8,480340.4,8,Very High
SO-223423,60,4,3836265.6,4,Very High
SO-223482,132,12,3733975.0,12,Very High
SO-223557,21,2,27010.2,2,High
SO-223600,33,7,511356.0,5,Very High
SO-223675,125,10,4278482.0,8,Very High
SO-223676,76,11,505831.2,8,Very High
SO-223715,33,4,521706.0,4,Very High
SO-223722,25,2,551424.0,2,Very High
SO-223743,137,11,1786226.4,10,Very High
SO-223749,22,4,401362.0,4,Very High
SO-223761,94,8,1724219.0,7,Very High
SO-223792,105,11,3221564.6,10,Very High
SO-223793,42,5,2541067.2,5,Very High
SO-223805,118,11,1904872.0,9,Very High
SO-223832,24,2,161896.0,2,Very High
SO-223845,66,5,3175936.0,5,Very High
SO-223981,82,7,4843628.0,6,Very High
SO-224003,40,8,738109.2,8,Very High
SO-224109,86,8,750331.4,6,Very High
SO-224427,19,2,2094592.0,2,Very High
SO-224486,80,8,1026332.0,5,Very High
SO-224572,11,1,16225.0,1,High
SO-224574,32,2,499717.0,2,Very High
SO-224642,82,6,846530.0,6,Very High
SO-224705,54,5,2281452.0,4,Very High
SO-224715,59,5,371471.0,5,Very High
SO-224745,14,1,713216.0,1,Very High
SO-224809,124,11,4857563.8,10,Very High
SO-224840,126,11,2954696.2,11,Very High
SO-224841,35,3,1907840.0,3,Very High
SO-224928,73,5,1280828.8,5,Very High
SO-224944,79,7,623783.6,6,Very High
SO-224977,72,8,4485659.0,7,Very High
SO-224981,34,4,889765.0,3,Very High
SO-224997,58,8,2385980.8,7,Very High
SO-225107,153,11,4097614.8,8,Very High
SO-225111,104,9,1751732.6,7,Very High
SO-225113,95,12,2713702.8,9,Very High
SO-225194,96,8,1919323.4,6,Very High
SO-225206,84,5,1206533.0,4,Very High
SO-225229,135,12,3757295.5999999996,8,Very High
SO-225240,74,9,977242.4,9,Very High
SO-225248,53,6,1001092.2,5,Very High
SO-225250,128,12,3137833.4,8,Very High
SO-225305,48,8,3508084.8,7,Very High
SO-225327,89,7,681191.4,6,Very High
SO-225373,73,7,1417456.0,6,Very High
SO-225387,107,11,3036259.2,10,Very High
SO-225401,86,8,557499.4,5,Very High
SO-225464,28,2,18172.0,2,High
SO-225483,106,10,1886901.6,8,Very High
SO-225564,22,2,10277.8,2,High
SO-225600,132,11,2656334.0,10,Very High
SO-225608,30,4,702698.8,4,Very High
SO-225647,10,2,123836.0,2,Very High
SO-225753,114,9,1912130.8,7,Very High
SO-225838,12,2,485632.0,2,Very High
SO-225884,48,3,253841.6,3,Very High
SO-225903,133,10,3300271.0,10,Very High
SO-225936,74,10,737183.4,9,Very High
SO-226009,138,11,5302098.4,9,Very High
SO-226165,36,5,237464.2,5,Very High
SO-226187,43,4,920832.0,4,Very High
SO-226195,47,4,1021312.0,3,Very High
SO-226196,33,4,1432737.0,4,Very High
SO-226221,68,8,570610.8,7,Very High
SO-226243,119,10,609413.8,8,Very High
SO-226245,96,9,1295781.6,8,Very High
SO-226301,14,2,582093.0,2,Very High
SO-226323,103,11,3661197.2,10,Very High
SO-226326,46,5,276158.4,5,Very High
SO-226347,88,9,2379304.0,7,Very High
SO-226361,21,3,699200.0,3,Very High
SO-226367,89,8,3683220.8,6,Very High
SO-226373,107,12,4541860.0,8,Very High
SO-226675,61,6,1052789.6,5,Very High
SO-226713,33,3,297227.8,3,Very High
SO-226769,29,2,10608.2,1,High
SO-226811,11,1,388608.0,1,Very High
SO-226825,63,6,1403672.2,6,Very High
SO-226828,59,5,441388.0,4,Very High
SO-226858,102,12,1804417.0,10,Very High
SO-226902,139,10,4916302.6,9,Very High
SO-226992,59,5,869720.0,4,Very High
SO-227023,98,10,2026186.8,8,Very High
SO-227050,27,2,276502.0,2,Very High
SO-227077,42,6,353600.8,5,Very High
SO-227101,18,1,504576.0,1,Very High
SO-227114,91,7,3179135.2,6,Very High
SO-227138,123,12,1441072.8,11,Very High
SO-227188,110,12,1623254.4,12,Very High
SO-227234,39,4,982000.8,4,Very High
SO-227254,67,9,1287373.8,8,Very High
SO-227275,8,2,192256.0,2,Very High
SO-227290,108,12,2631067.6,8,Very High
SO-227356,53,5,3018176.0,4,Very High
SO-227394,79,10,2334100.4,9,Very High
SO-227581,83,8,2548537.6,8,Very High
SO-227614,129,10,3727931.8,9,Very High
SO-227635,42,4,443292.0,3,Very High
SO-227689,66,6,1170587.0,6,Very High
SO-227715,86,6,3486976.0,6,Very High
SO-227789,39,3,924800.0,3,Very High
SO-227811,100,9,831797.6,9,Very High
SO-227835,118,10,1488101.0,8,Very High
SO-227899,140,10,7746595.0,8,Very High
SO-227918,50,3,226076.0,3,Very High
SO-227970,76,9,1777444.6,9,Very High
SO-227992,119,12,3625427.8000000003,11,Very High
SO-227993,15,1,420480.0,1,Very High
SO-228041,8,1,173056.0,1,Very High
SO-228047,83,7,751340.6,7,Very High
SO-228076,42,6,1597815.0,6,Very High
SO-228127,112,11,6541864.4,10,Very High
SO-228128,77,7,615815.8,6,Very High
SO-228129,94,10,1666456.0,10,Very High
SO-228141,140,12,3265072.8,10,Very High
SO-228229,9,2,198528.0,2,Very High
SO-228265,5,1,13275.0,1,High
SO-228318,62,7,1871788.0,6,Very High
SO-228344,72,6,1132953.6,6,Very High
SO-228394,14,1,232064.0,1,Very High
SO-228409,20,2,37070.0,2,High
SO-228578,13,1,1980160.0,1,Very High
SO-228580,18,1,916992.0,1,Very High
SO-228597,103,9,2215327.4,8,Very High
SO-228633,41,4,278354.0,4,Very High
SO-228683,27,3,34007.6,3,High
SO-228730,44,5,1154728.0,4,Very High
SO-228734,69,6,1215300.0,5,Very High
SO-228780,45,3,410604.0,3,Very High
SO-228883,54,5,2100864.0,5,Very High
SO-228901,16,2,199570.0,2,Very High
SO-229036,119,11,1661180.6,10,Very High
SO-229050,88,9,2186103.0,9,Very High
SO-229132,61,7,1867688.8,7,Very High
SO-229183,27,4,803328.0,4,Very High
SO-229257,40,6,109813.6,5,Very High
SO-229282,74,9,2315183.0,7,Very High
SO-229316,64,9,704784.6,8,Very High
SO-229401,113,8,1397513.8,7,Very High
SO-229407,9,1,252288.0,1,Very High
SO-229431,50,6,657349.6,5,Very High
SO-229467,128,11,2737667.0,10,Very High
SO-229678,64,4,594753.8,4,Very High
SO-229711,52,4,1201265.2,4,Very High
SO-229787,84,11,709908.2,10,Very High
SO-229823,3,1,7965.0,1,Medium
SO-229852,141,10,3939404.0,8,Very High
SO-229897,138,11,2918633.4,10,Very High
SO-229921,27,3,162971.0,3,Very High
SO-229962,25,2,29606.2,2,High
SO-229967,99,7,1424759.6,7,Very High
SO-229987,54,3,826378.0,3,Very High
SO-230043,74,6,887188.0,6,Very High
SO-230144,101,11,2026330.0,9,Very High
SO-230211,30,2,19753.2,2,High
SO-230256,24,2,366144.0,2,Very High
SO-230260,89,10,2365300.8,9,Very High
SO-230272,6,2,6631.6,2,Medium
SO-230284,118,12,1258418.4,10,Very High
SO-230327,48,6,518733.19999999995,5,Very High
SO-230329,77,8,1106123.4,8,Very High
SO-230460,92,7,3127560.0,7,Very High
SO-230499,27,3,486016.0,3,Very High
SO-230529,79,9,2657880.8,9,Very High
SO-230551,119,11,3251532.0,10,Very High
SO-230558,45,4,1357312.0,4,Very High
SO-230561,46,3,2580992.0,2,Very High
SO-230625,93,9,2612641.8,9,Very High
SO-230643,121,11,2238668.0,9,Very High
SO-230687,98,8,3075704.0,7,Very High
SO-230733,86,7,2187545.8,6,Very High
SO-230750,45,6,1654635.0,4,Very High
SO-230751,19,3,221157.4,3,Very High
SO-230850,95,8,1841619.4,8,Very High
SO-230867,28,3,469888.0,3,Very High
SO-230923,91,9,698250.6,7,Very High
SO-230928,85,9,3337499.0,8,Very High
SO-230929,145,12,6300186.0,8,Very High
SO-230935,119,11,4018484.0,9,Very High
SO-230953,105,10,1819803.0,9,Very High
SO-230954,80,9,2686645.6,8,Very High
SO-230955,37,4,98932.0,2,Very High
SO-230963,39,5,1375507.8,5,Very High
SO-230981,111,11,2027290.6,11,Very High
SO-231023,43,9,986016.0,8,Very High
SO-231047,37,3,708507.0,3,Very High
SO-231052,76,9,1868199.7999999998,9,Very High
SO-231098,102,10,3526809.4,9,Very High
SO-231105,60,6,633817.0,6,Very High
SO-231207,11,1,118976.0,1,Very High
SO-231233,41,3,539194.0,3,Very High
SO-231253,129,12,3065627.8,10,Very High
SO-231288,90,11,1273572.0,8,Very High
SO-231296,29,2,236472.0,2,Very High
SO-231297,103,10,2702110.0,8,Very High
SO-231303,38,5,652806.0,5,Very High
SO-231363,68,5,3270912.0,5,Very High
SO-231413,51,6,964255.0,6,Very High
SO-231455,7,1,116032.0,1,Very High
SO-231626,128,12,2864080.6,11,Very High
SO-231697,33,3,934784.0,3,Very High
SO-231755,108,12,3589167.0,11,Very High
SO-231796,83,10,3835431.6,9,Very High
SO-231855,89,8,2961629.8,8,Very High
SO-231952,25,3,299745.6,3,Very High
SO-232002,65,6,1650084.8,6,Very High
SO-232014,126,11,4519943.0,9,Very High
SO-232194,72,8,2865851.2,8,Very High
SO-232226,21,2,875284.0,2,Very High
SO-232322,56,5,1005752.6,5,Very High
SO-232341,94,11,922641.2,11,Very High
SO-232344,16,1,2437120.0,1,Very High
SO-232354,74,6,1432784.0,5,Very High
SO-232357,54,6,754460.4,5,Very High
SO-232358,121,10,2669277.0,9,Very High
SO-232361,92,8,2417317.8,7,Very High
SO-232372,26,3,1461812.0,3,Very High
SO-232406,76,7,1119613.8,6,Very High
SO-232459,95,9,995457.0,8,Very High
SO-232484,16,1,9817.6,1,Medium
SO-232503,78,7,2794382.4,7,Very High
SO-232519,16,2,12791.2,2,High
SO-232526,87,6,3551092.0,5,Very High
SO-232565,79,7,4316395.0,6,Very High
SO-232641,59,5,2442708.4,4,Very High
SO-232654,46,5,1016781.8,5,Very High
SO-232660,114,9,863523.0,9,Very High
SO-232665,104,11,5163323.2,9,Very High
SO-232671,24,3,1099102.0,3,Very High
SO-232788,61,5,4824860.0,4,Very High
SO-232828,103,11,1495631.6,10,Very High
SO-232832,112,11,1057953.2,10,Very High
SO-232835,108,8,5948912.4,7,Very High
SO-232919,78,10,2227980.0,8,Very High
SO-232926,78,9,1265714.0,8,Very High
SO-232947,42,4,345660.8,4,Very High
SO-232992,52,5,1061096.2,5,Very High
SO-233005,23,2,270800.0,2,Very High
SO-233043,64,10,1705651.4,8,Very High
SO-233076,128,11,2841310.8,10,Very High
SO-233118,46,7,1098024.6,7,Very High
SO-233150,87,8,888713.8,6,Very High
SO-233203,33,3,347572.2,3,Very High
SO-233225,93,9,794163.0,8,Very High
SO-233286,18,1,166734.0,1,Very High
SO-233357,80,6,1219495.6,4,Very High
SO-233391,103,8,776239.8,7,Very High
SO-233421,46,4,593417.0,4,Very High
SO-233618,11,2,622720.0,2,Very High
SO-233652,17,1,367744.0,1,Very High
SO-233671,93,8,1527730.4,6,Very High
SO-233687,108,11,2498344.0,10,Very High
SO-233701,26,3,572557.0,3,Very High
SO-233747,29,3,1122880.0,3,Very High
SO-233774,50,8,269115.4,5,Very High
SO-233788,57,6,887931.0,6,Very High
SO-233796,8,1,282624.0,1,Very High
SO-233847,2,1,1132.8,1,Low
SO-233897,24,4,274539.0,4,Very High
SO-233970,113,12,1412501.2,10,Very High
SO-233978,112,9,2521872.6,9,Very High
SO-233986,42,3,691183.0,3,Very High
SO-234002,43,4,284216.0,3,Very High
SO-234075,109,11,1315150.4,7,Very High
SO-234082,116,11,2737762.0,11,Very High
SO-234172,102,7,2393294.0,6,Very High
SO-234218,99,12,1821083.2,11,Very High
SO-234220,103,12,1681924.6,10,Very High
SO-234229,49,3,1225524.0,3,Very High
SO-234273,66,8,804213.0,8,Very High
SO-234319,125,12,4542763.0,11,Very High
SO-234422,25,3,171956.0,3,Very High
SO-234426,19,2,765696.0,2,Very High
SO-234475,26,4,880000.0,4,Very High
SO-234480,55,6,1245850.8,6,Very High
SO-234507,62,5,1801070.0,4,Very High
SO-234607,47,4,692411.0,4,Very High
SO-234615,40,5,726317.0,5,Very High
SO-234629,19,1,595840.0,1,Very High
SO-234655,28,2,340847.0,2,Very High
SO-234725,117,9,990787.8,9,Very High
SO-234727,40,3,772592.8,3,Very High
SO-234731,113,10,1548642.2,9,Very High
SO-234750,112,8,2574129.6,7,Very High
SO-234827,124,8,1705520.8,8,Very High
SO-234866,64,5,312632.2,4,Very High
SO-234923,105,10,1121771.6,8,Very High
SO-234940,100,12,2623343.4,11,Very High
SO-234964,102,9,3135224.0,6,Very High
SO-235011,79,9,2760816.8,6,Very High
SO-235087,85,8,1195114.0,7,Very High
SO-235091,12,2,70343.0,2,Very High
SO-235358,138,12,1982236.8,8,Very High
SO-235375,106,10,1004039.0,9,Very High
SO-235401,20,1,53100.0,1,Very High
SO-235423,55,5,1614354.0,4,Very High
SO-235462,102,10,2206914.0,9,Very High
SO-235488,77,6,3007360.0,4,Very High
SO-235533,33,5,171089.6,5,Very High
SO-235578,45,6,998382.8,6,Very High
SO-235589,154,11,4923278.0,9,Very High
SO-235629,12,2,219424.0,2,Very High
SO-235630,34,3,1148562.0,2,Very High
SO-235695,42,4,1846008.0,4,Very High
SO-235724,71,8,828523.6,8,Very High
SO-235856,45,4,539619.0,4,Very High
SO-235892,97,8,3328570.0,6,Very High
SO-235940,18,2,29854.0,2,High
SO-236002,17,1,11634.8,1,High
SO-236009,46,7,702881.8,7,Very High
SO-236184,38,3,348701.0,3,Very High
SO-236230,83,10,2255657.6,9,Very High
SO-236241,55,7,2358645.4,5,Very High
SO-236245,58,8,1013470.6,7,Very High
SO-236263,6,1,211968.0,1,Very High
SO-236265,53,4,292230.4,4,Very High
SO-236298,53,6,1803648.0,6,Very High
SO-236379,132,12,1821448.0,10,Very High
SO-236468,52,5,375489.2,4,Very High
SO-236527,16,4,208233.0,4,Very High
SO-236576,102,10,1885322.7999999998,10,Very High
SO-236737,14,1,267008.0,1,Very High
SO-236798,21,2,340224.0,2,Very High
SO-236839,84,7,1671336.0,7,Very High
SO-236932,74,9,1846803.0,7,Very High
SO-237015,53,7,1075466.0,7,Very High
SO-237051,107,12,3334089.6,9,Very High
SO-237230,29,3,672620.8,3,Very High
SO-237318,55,6,1205631.0,4,Very High
SO-237378,51,4,1106688.0,4,Very High
SO-237437,61,6,2776355.0,6,Very High
SO-237447,134,11,2256949.4,10,Very High
SO-237489,25,3,535478.0,3,Very High
SO-237517,61,6,1713281.2,6,Very High
SO-237518,48,4,531785.6,4,Very High
SO-237524,4,1,203776.0,1,Very High
SO-237594,20,2,181268.8,2,Very High
